Store,Date,DayOfWeek,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
26,2013-07-31,3,7948.58,1064,1,0,0,1
26,2013-08-01,4,9632.93,1212,1,0,0,1
26,2013-08-02,5,12513.49,1483,1,0,0,1
26,2013-08-03,6,14055.29,1677,1,0,0,1
26,2013-08-04,7,0.0,0,0,0,0,1
26,2013-08-05,1,15220.26,1631,1,1,0,1
26,2013-08-06,2,13102.85,1867,1,1,0,1
26,2013-08-07,3,12876.46,1693,1,1,0,1
26,2013-08-08,4,12797.08,1183,1,1,0,1
26,2013-08-09,5,15016.22,1884,1,1,0,1
26,2013-08-10,6,17930.79,2504,1,1,0,1
26,2013-08-11,7,0.0,0,0,1,0,1
26,2013-08-12,1,10543.9,1157,1,0,0,1
26,2013-08-13,2,11225.92,1195,1,0,0,1
26,2013-08-14,3,9848.52,1118,1,0,0,1
26,2013-08-15,4,11190.41,1328,1,0,0,1
26,2013-08-16,5,14036.67,1709,1,0,0,1
26,2013-08-17,6,0.0,0,0,0,0,1
26,2013-08-18,7,0.0,0,0,0,0,1
26,2013-08-19,1,14912.76,1893,1,1,0,1
26,2013-08-20,2,10974.55,1323,1,1,0,1
26,2013-08-21,3,14023.91,1511,1,1,0,1
26,2013-08-22,4,12060.41,1515,1,1,0,1
26,2013-08-23,5,16491.16,2088,1,1,0,1
26,2013-08-24,6,16760.03,1987,1,1,0,1
26,2013-08-25,7,0.0,0,0,1,0,1
26,2013-08-26,1,13229.68,1692,1,0,0,1
26,2013-08-27,2,10677.47,1210,1,0,0,1
26,2013-08-28,3,9745.88,1092,1,0,0,1
26,2013-08-29,4,12310.78,1433,1,0,0,1
26,2013-08-30,5,12834.8,1615,1,0,0,1
26,2013-08-31,6,0.0,0,0,0,0,1
26,2013-09-01,7,0.0,0,0,0,0,0
26,2013-09-02,1,14617.25,1675,1,1,0,0
26,2013-09-03,2,12590.01,1387,1,1,0,0
26,2013-09-04,3,9945.15,983,1,1,0,0
26,2013-09-05,4,11576.08,1366,1,1,0,0
26,2013-09-06,5,11790.03,1550,1,1,0,0
26,2013-09-07,6,15120.61,1917,1,1,0,0
26,2013-09-08,7,0.0,0,0,1,0,0
26,2013-09-09,1,10540.97,1122,1,0,0,0
26,2013-09-10,2,9900.17,1025,1,0,0,0
26,2013-09-11,3,13061.11,1417,1,0,0,0
26,2013-09-12,4,0.0,0,0,0,0,0
26,2013-09-13,5,13233.98,1665,1,0,0,0
26,2013-09-14,6,15132.29,1845,1,0,0,0
26,2013-09-15,7,0.0,0,0,0,0,0
26,2013-09-16,1,12427.81,1787,1,1,0,0
26,2013-09-17,2,11878.43,1269,1,1,0,0
26,2013-09-18,3,10818.5,1357,1,1,0,0
26,2013-09-19,4,11010.65,1250,1,1,0,0
26,2013-09-20,5,0.0,0,0,1,0,0
26,2013-09-21,6,15182.98,1784,1,1,0,0
26,2013-09-22,7,0.0,0,0,1,0,0
26,2013-09-23,1,13332.61,1534,1,0,0,0
26,2013-09-24,2,9694.05,1165,1,0,0,0
26,2013-09-25,3,8637.67,961,1,0,0,0
26,2013-09-26,4,9594.19,1084,1,0,0,0
26,2013-09-27,5,11822.3,1586,1,0,0,0
26,2013-09-28,6,12286.34,1465,1,0,0,0
26,2013-09-29,7,0.0,0,0,0,0,0
26,2013-09-30,1,10628.78,1435,1,1,0,0
26,2013-10-01,2,10278.49,1278,1,1,0,0
26,2013-10-02,3,9657.43,1144,1,1,0,0
26,2013-10-03,4,10747.63,1289,1,1,a,0
26,2013-10-04,5,0.0,0,0,1,0,0
26,2013-10-05,6,14038.54,1666,1,1,0,0
26,2013-10-06,7,0.0,0,0,1,0,0
26,2013-10-07,1,9413.02,1052,1,0,0,0
26,2013-10-08,2,7295.39,827,1,0,0,0
26,2013-10-09,3,8638.83,986,1,0,0,0
26,2013-10-10,4,9769.36,1054,1,0,0,0
26,2013-10-11,5,0.0,0,0,0,0,0
26,2013-10-12,6,11848.72,1389,1,0,0,0
26,2013-10-13,7,0.0,0,0,0,0,0
26,2013-10-14,1,12480.8,1739,1,1,0,0
26,2013-10-15,2,12536.43,1303,1,1,0,0
26,2013-10-16,3,9947.06,1258,1,1,0,0
26,2013-10-17,4,11086.48,1225,1,1,0,0
26,2013-10-18,5,13346.49,1621,1,1,0,0
26,2013-10-19,6,15411.79,1948,1,1,0,0
26,2013-10-20,7,0.0,0,0,1,0,0
26,2013-10-21,1,10192.0,1210,1,0,0,0
26,2013-10-22,2,9557.07,950,1,0,0,0
26,2013-10-23,3,8966.59,1178,1,0,0,0
26,2013-10-24,4,8728.89,944,1,0,0,0
26,2013-10-25,5,9671.11,1071,1,0,0,0
26,2013-10-26,6,14374.85,1925,1,0,0,0
26,2013-10-27,7,0.0,0,0,0,0,0
26,2013-10-28,1,14552.85,1766,1,1,0,0
26,2013-10-29,2,11057.11,1300,1,1,0,0
26,2013-10-30,3,11110.09,1161,1,1,0,0
26,2013-10-31,4,10128.22,1256,1,1,0,0
26,2013-11-01,5,15529.85,1937,1,1,0,0
26,2013-11-02,6,18514.86,2620,1,1,0,0
26,2013-11-03,7,0.0,0,0,1,0,0
26,2013-11-04,1,11830.09,1407,1,0,0,0
26,2013-11-05,2,10396.12,1223,1,0,0,0
26,2013-11-06,3,11054.71,1449,1,0,0,0
26,2013-11-07,4,8542.93,991,1,0,0,0
26,2013-11-08,5,11202.38,1495,1,0,0,0
26,2013-11-09,6,15706.21,1641,1,0,0,0
26,2013-11-10,7,0.0,0,0,0,0,0
26,2013-11-11,1,14928.75,1805,1,1,0,0
26,2013-11-12,2,13075.93,1766,1,1,0,0
26,2013-11-13,3,13161.31,1573,1,1,0,0
26,2013-11-14,4,12677.13,1449,1,1,0,0
26,2013-11-15,5,16314.37,1869,1,1,0,0
26,2013-11-16,6,16549.27,1731,1,1,0,0
26,2013-11-17,7,0.0,0,0,1,0,0
26,2013-11-18,1,9883.12,1026,1,0,0,0
26,2013-11-19,2,10546.31,1146,1,0,0,0
26,2013-11-20,3,10178.97,1127,1,0,0,0
26,2013-11-21,4,10561.14,1285,1,0,0,0
26,2013-11-22,5,14327.88,1880,1,0,0,0
26,2013-11-23,6,13652.5,1601,1,0,0,0
26,2013-11-24,7,0.0,0,0,0,0,0
26,2013-11-25,1,14557.6,1808,1,1,0,0
26,2013-11-26,2,13918.37,1711,1,1,0,0
26,2013-11-27,3,12453.35,1389,1,1,0,0
26,2013-11-28,4,11701.04,1219,1,1,0,0
26,2013-11-29,5,15922.67,1938,1,1,0,0
26,2013-11-30,6,16207.66,2225,1,1,0,0
26,2013-12-01,7,0.0,0,0,1,0,0
26,2013-12-02,1,12696.35,1504,1,0,0,0
26,2013-12-03,2,12287.16,1529,1,0,0,0
26,2013-12-04,3,9898.4,1143,1,0,0,0
26,2013-12-05,4,10596.79,1099,1,0,0,0
26,2013-12-06,5,12943.01,1485,1,0,0,0
26,2013-12-07,6,16331.74,1890,1,0,0,0
26,2013-12-08,7,0.0,0,0,0,0,0
26,2013-12-09,1,17576.45,2011,1,1,0,0
26,2013-12-10,2,16046.73,1988,1,1,0,0
26,2013-12-11,3,14386.17,1912,1,1,0,0
26,2013-12-12,4,16092.51,2258,1,1,0,0
26,2013-12-13,5,15002.73,1699,1,1,0,0
26,2013-12-14,6,17762.36,2605,1,1,0,0
26,2013-12-15,7,0.0,0,0,1,0,0
26,2013-12-16,1,12750.81,1526,1,0,0,0
26,2013-12-17,2,12825.5,1431,1,0,0,0
26,2013-12-18,3,12039.23,1441,1,0,0,0
26,2013-12-19,4,12165.19,1357,1,0,0,0
26,2013-12-20,5,18584.65,2285,1,0,c,0
26,2013-12-21,6,22039.24,2505,1,0,c,0
26,2013-12-22,7,0.0,0,0,0,c,0
26,2013-12-23,1,21232.1,2557,1,1,c,1
26,2013-12-24,2,20609.38,1953,1,1,c,1
26,2013-12-25,3,18364.62,2252,1,1,c,1
26,2013-12-26,4,19448.21,2266,1,1,c,1
26,2013-12-27,5,19501.73,2118,1,1,0,1
26,2013-12-28,6,20143.08,2182,1,1,0,1
26,2013-12-29,7,0.0,0,0,1,0,1
26,2013-12-30,1,16362.82,2028,1,0,0,1
26,2013-12-31,2,12302.5,1159,1,0,0,1
26,2014-01-01,3,9063.24,1050,1,0,a,1
26,2014-01-02,4,8015.01,867,1,0,0,1
26,2014-01-03,5,11243.55,1285,1,0,0,1
26,2014-01-04,6,11158.44,1311,1,0,0,1
26,2014-01-05,7,0.0,0,0,0,0,1
26,2014-01-06,1,10131.22,1265,1,1,0,0
26,2014-01-07,2,8822.03,1282,1,1,0,0
26,2014-01-08,3,9366.48,1122,1,1,0,0
26,2014-01-09,4,8682.07,977,1,1,0,0
26,2014-01-10,5,9858.1,1210,1,1,0,0
26,2014-01-11,6,10609.14,1187,1,1,0,0
26,2014-01-12,7,0.0,0,0,1,0,0
26,2014-01-13,1,9647.98,1189,1,0,0,0
26,2014-01-14,2,8142.07,915,1,0,0,0
26,2014-01-15,3,8010.19,1040,1,0,0,0
26,2014-01-16,4,8941.04,1010,1,0,0,0
26,2014-01-17,5,6600.28,879,1,0,0,0
26,2014-01-18,6,9145.21,1045,1,0,0,0
26,2014-01-19,7,0.0,0,0,0,0,0
26,2014-01-20,1,9097.18,1214,1,1,0,0
26,2014-01-21,2,11493.7,1216,1,1,0,0
26,2014-01-22,3,7717.97,1010,1,1,0,0
26,2014-01-23,4,7004.25,776,1,1,0,0
26,2014-01-24,5,10129.35,1413,1,1,0,0
26,2014-01-25,6,0.0,0,0,1,0,0
26,2014-01-26,7,0.0,0,0,1,0,0
26,2014-01-27,1,7128.81,821,1,0,0,0
26,2014-01-28,2,7772.55,864,1,0,0,0
26,2014-01-29,3,7167.19,836,1,0,0,0
26,2014-01-30,4,8395.33,1021,1,0,0,0
26,2014-01-31,5,8781.39,1155,1,0,0,0
26,2014-02-01,6,9496.23,1439,1,0,0,0
26,2014-02-02,7,0.0,0,0,0,0,0
26,2014-02-03,1,9562.59,893,1,1,0,0
26,2014-02-04,2,9747.22,1168,1,1,0,0
26,2014-02-05,3,7287.11,1003,1,1,0,0
26,2014-02-06,4,7478.28,771,1,1,0,0
26,2014-02-07,5,9471.91,1171,1,1,0,0
26,2014-02-08,6,11038.66,1347,1,1,0,0
26,2014-02-09,7,0.0,0,0,1,0,0
26,2014-02-10,1,8964.96,882,1,0,0,0
26,2014-02-11,2,6828.77,715,1,0,0,0
26,2014-02-12,3,8099.4,1015,1,0,0,0
26,2014-02-13,4,9860.94,1376,1,0,0,0
26,2014-02-14,5,9783.82,1083,1,0,0,0
26,2014-02-15,6,9927.59,1284,1,0,0,0
26,2014-02-16,7,0.0,0,0,0,0,0
26,2014-02-17,1,8454.45,1037,1,1,0,0
26,2014-02-18,2,8159.24,997,1,1,0,0
26,2014-02-19,3,8813.81,1050,1,1,0,0
26,2014-02-20,4,8275.58,959,1,1,0,0
26,2014-02-21,5,10364.27,1215,1,1,0,0
26,2014-02-22,6,11230.44,1250,1,1,0,0
26,2014-02-23,7,0.0,0,0,1,0,0
26,2014-02-24,1,9162.83,1057,1,0,0,0
26,2014-02-25,2,9532.68,1115,1,0,0,0
26,2014-02-26,3,6417.61,770,1,0,0,0
26,2014-02-27,4,8514.76,1031,1,0,0,0
26,2014-02-28,5,7675.51,1072,1,0,0,0
26,2014-03-01,6,13137.49,1653,1,0,0,0
26,2014-03-02,7,0.0,0,0,0,0,0
26,2014-03-03,1,13371.2,1525,1,1,0,0
26,2014-03-04,2,12820.57,1550,1,1,0,0
26,2014-03-05,3,9579.05,1259,1,1,0,0
26,2014-03-06,4,9325.8,1105,1,1,0,0
26,2014-03-07,5,13065.61,1435,1,1,0,0
26,2014-03-08,6,13180.81,1559,1,1,0,0
26,2014-03-09,7,0.0,0,0,1,0,0
26,2014-03-10,1,11918.38,1467,1,0,0,0
26,2014-03-11,2,9047.56,1148,1,0,0,0
26,2014-03-12,3,10882.75,1279,1,0,0,0
26,2014-03-13,4,9115.6,1218,1,0,0,0
26,2014-03-14,5,12816.51,1349,1,0,0,0
26,2014-03-15,6,12042.59,1436,1,0,0,0
26,2014-03-16,7,0.0,0,0,0,0,0
26,2014-03-17,1,14833.23,1777,1,1,0,0
26,2014-03-18,2,10849.81,1217,1,1,0,0
26,2014-03-19,3,10840.06,1676,1,1,0,0
26,2014-03-20,4,9003.47,1145,1,1,0,0
26,2014-03-21,5,14753.86,1737,1,1,0,0
26,2014-03-22,6,16699.09,1757,1,1,0,0
26,2014-03-23,7,0.0,0,0,1,0,0
26,2014-03-24,1,9480.27,1284,1,0,0,0
26,2014-03-25,2,10853.23,1231,1,0,0,0
26,2014-03-26,3,9207.25,1039,1,0,0,0
26,2014-03-27,4,8649.53,958,1,0,0,0
26,2014-03-28,5,11040.96,1350,1,0,0,0
26,2014-03-29,6,11371.32,1351,1,0,0,0
26,2014-03-30,7,0.0,0,0,0,0,0
26,2014-03-31,1,18528.84,2458,1,1,b,0
26,2014-04-01,2,15409.06,2134,1,1,b,0
26,2014-04-02,3,10703.79,1259,1,1,0,0
26,2014-04-03,4,13768.79,1443,1,1,0,0
26,2014-04-04,5,13705.23,1348,1,1,0,0
26,2014-04-05,6,21116.85,2785,1,1,b,0
26,2014-04-06,7,0.0,0,0,1,b,0
26,2014-04-07,1,11507.5,1604,1,0,0,0
26,2014-04-08,2,11327.2,1458,1,0,0,0
26,2014-04-09,3,6673.22,714,1,0,0,0
26,2014-04-10,4,10319.85,1189,1,0,0,1
26,2014-04-11,5,11912.53,1623,1,0,0,1
26,2014-04-12,6,12468.26,1659,1,0,0,1
26,2014-04-13,7,0.0,0,0,0,0,1
26,2014-04-14,1,12953.79,1412,1,1,0,1
26,2014-04-15,2,12437.49,1447,1,1,0,1
26,2014-04-16,3,11182.59,1561,1,1,0,1
26,2014-04-17,4,13735.36,1564,1,1,0,1
26,2014-04-18,5,14472.53,1746,1,1,0,1
26,2014-04-19,6,16751.6,2023,1,1,0,1
26,2014-04-20,7,0.0,0,0,1,b,1
26,2014-04-21,1,16487.86,2123,1,0,b,1
26,2014-04-22,2,13278.51,1475,1,0,0,1
26,2014-04-23,3,11003.87,1240,1,0,0,1
26,2014-04-24,4,9149.25,1014,1,0,0,1
26,2014-04-25,5,11132.66,1206,1,0,0,0
26,2014-04-26,6,13297.42,1383,1,0,0,0
26,2014-04-27,7,0.0,0,0,0,0,0
26,2014-04-28,1,12665.6,1330,1,1,0,0
26,2014-04-29,2,11775.97,1315,1,1,0,0
26,2014-04-30,3,10658.12,1401,1,1,0,0
26,2014-05-01,4,10012.84,1192,1,1,a,0
26,2014-05-02,5,14566.57,1927,1,1,0,0
26,2014-05-03,6,16236.96,1914,1,1,0,0
26,2014-05-04,7,0.0,0,0,1,0,0
26,2014-05-05,1,11403.85,1776,1,0,0,0
26,2014-05-06,2,12482.15,1383,1,0,0,0
26,2014-05-07,3,9928.98,1094,1,0,0,0
26,2014-05-08,4,9595.58,1195,1,0,0,0
26,2014-05-09,5,10973.19,1368,1,0,0,0
26,2014-05-10,6,12729.75,1506,1,0,0,0
26,2014-05-11,7,0.0,0,0,0,0,0
26,2014-05-12,1,12001.51,1368,1,1,0,0
26,2014-05-13,2,12903.3,1373,1,1,0,0
26,2014-05-14,3,10429.71,1154,1,1,0,0
26,2014-05-15,4,13462.06,1785,1,1,0,0
26,2014-05-16,5,16267.78,1845,1,1,0,0
26,2014-05-17,6,14701.61,1756,1,1,0,0
26,2014-05-18,7,0.0,0,0,1,0,0
26,2014-05-19,1,9393.5,1138,1,0,0,0
26,2014-05-20,2,11811.15,1182,1,0,0,0
26,2014-05-21,3,8247.48,957,1,0,0,0
26,2014-05-22,4,11391.59,1398,1,0,0,0
26,2014-05-23,5,11611.3,1411,1,0,0,0
26,2014-05-24,6,12219.89,1630,1,0,0,0
26,2014-05-25,7,0.0,0,0,0,0,0
26,2014-05-26,1,13394.48,1704,1,1,0,0
26,2014-05-27,2,9745.94,1192,1,1,0,0
26,2014-05-28,3,0.0,0,0,1,0,0
26,2014-05-29,4,11213.23,1192,1,1,0,0
26,2014-05-30,5,14653.47,1488,1,1,0,0
26,2014-05-31,6,15760.14,1764,1,1,0,0
26,2014-06-01,7,0.0,0,0,1,0,0
26,2014-06-02,1,10253.58,1274,1,0,0,0
26,2014-06-03,2,8348.38,1030,1,0,0,0
26,2014-06-04,3,8365.14,808,1,0,0,0
26,2014-06-05,4,9371.19,1118,1,0,0,0
26,2014-06-06,5,12038.43,1400,1,0,0,0
26,2014-06-07,6,12075.52,1294,1,0,0,0
26,2014-06-08,7,0.0,0,0,0,0,0
26,2014-06-09,1,11574.83,1240,1,1,0,0
26,2014-06-10,2,11052.29,1333,1,1,0,0
26,2014-06-11,3,9585.05,1190,1,1,0,0
26,2014-06-12,4,9793.9,1134,1,1,0,0
26,2014-06-13,5,12987.97,1444,1,1,0,0
26,2014-06-14,6,15143.71,1911,1,1,0,0
26,2014-06-15,7,0.0,0,0,1,0,0
26,2014-06-16,1,10963.64,1365,1,0,0,0
26,2014-06-17,2,7362.85,897,1,0,0,0
26,2014-06-18,3,8708.13,1063,1,0,0,0
26,2014-06-19,4,8877.67,955,1,0,0,0
26,2014-06-20,5,7344.01,773,1,0,0,0
26,2014-06-21,6,10966.32,1359,1,0,0,0
26,2014-06-22,7,0.0,0,0,0,0,0
26,2014-06-23,1,11067.24,1337,1,1,0,0
26,2014-06-24,2,9796.18,1496,1,1,0,0
26,2014-06-25,3,11143.74,1423,1,1,0,0
26,2014-06-26,4,9607.2,1049,1,1,0,0
26,2014-06-27,5,10411.36,1376,1,1,0,0
26,2014-06-28,6,14751.44,1968,1,1,0,0
26,2014-06-29,7,0.0,0,0,1,0,0
26,2014-06-30,1,9669.04,1114,1,0,0,0
26,2014-07-01,2,7038.58,934,1,0,0,1
26,2014-07-02,3,5350.72,604,1,0,0,1
26,2014-07-03,4,7612.83,797,1,0,0,1
26,2014-07-04,5,11195.77,1227,1,0,0,1
26,2014-07-05,6,9311.16,1075,1,0,0,1
26,2014-07-06,7,0.0,0,0,0,0,1
26,2014-07-07,1,10778.36,1249,1,1,0,1
26,2014-07-08,2,9338.18,1109,1,1,0,1
26,2014-07-09,3,10303.82,1283,1,1,0,1
26,2014-07-10,4,8557.9,833,1,1,0,1
26,2014-07-11,5,10782.18,1200,1,1,0,1
26,2014-07-12,6,14341.95,1589,1,1,0,1
26,2014-07-13,7,0.0,0,0,1,0,1
26,2014-07-14,1,8550.82,992,1,0,0,1
26,2014-07-15,2,8485.02,938,1,0,0,1
26,2014-07-16,3,10912.89,1281,1,0,0,1
26,2014-07-17,4,9638.65,937,1,0,0,1
26,2014-07-18,5,11044.09,1432,1,0,0,1
26,2014-07-19,6,10132.12,1103,1,0,0,1
26,2014-07-20,7,0.0,0,0,0,0,1
26,2014-07-21,1,12845.13,1673,1,1,0,1
26,2014-07-22,2,7787.24,736,1,1,0,1
26,2014-07-23,3,12360.61,1270,1,1,0,1
26,2014-07-24,4,10374.6,1187,1,1,0,1
26,2014-07-25,5,10822.09,1427,1,1,0,1
26,2014-07-26,6,13230.76,1604,1,1,0,1
26,2014-07-27,7,0.0,0,0,1,0,1
26,2014-07-28,1,10051.04,1359,1,0,0,1
26,2014-07-29,2,7967.92,870,1,0,0,1
26,2014-07-30,3,8755.24,1129,1,0,0,1
26,2014-07-31,4,7951.85,1005,1,0,0,1
26,2014-08-01,5,12049.58,1431,1,0,0,1
26,2014-08-02,6,13192.1,1641,1,0,0,1
26,2014-08-03,7,0.0,0,0,0,0,1
26,2014-08-04,1,13967.74,1979,1,1,0,1
26,2014-08-05,2,14070.67,1589,1,1,0,1
26,2014-08-06,3,11000.4,1282,1,1,0,1
26,2014-08-07,4,14760.58,1826,1,1,0,1
26,2014-08-08,5,15637.91,1779,1,1,0,1
26,2014-08-09,6,16422.12,2203,1,1,0,1
26,2014-08-10,7,0.0,0,0,1,0,1
26,2014-08-11,1,13227.86,1610,1,0,0,1
26,2014-08-12,2,11312.64,1353,1,0,0,1
26,2014-08-13,3,8523.59,1053,1,0,0,1
26,2014-08-14,4,13703.64,1602,1,0,0,1
26,2014-08-15,5,11843.97,1366,1,0,0,1
26,2014-08-16,6,13452.88,1405,1,0,0,1
26,2014-08-17,7,0.0,0,0,0,0,1
26,2014-08-18,1,0.0,0,0,1,0,1
26,2014-08-19,2,13042.15,1583,1,1,0,1
26,2014-08-20,3,11945.89,1235,1,1,0,1
26,2014-08-21,4,13790.76,1671,1,1,0,1
26,2014-08-22,5,15324.54,2061,1,1,0,1
26,2014-08-23,6,19615.19,2242,1,1,0,1
26,2014-08-24,7,0.0,0,0,1,0,1
26,2014-08-25,1,12544.65,1373,1,0,0,1
26,2014-08-26,2,10904.92,1184,1,0,0,1
26,2014-08-27,3,11684.39,1518,1,0,0,1
26,2014-08-28,4,10748.24,1012,1,0,0,1
26,2014-08-29,5,13266.09,1920,1,0,0,1
26,2014-08-30,6,14879.29,1795,1,0,0,1
26,2014-08-31,7,0.0,0,0,0,0,1
26,2014-09-01,1,13207.97,1581,1,1,0,0
26,2014-09-02,2,12186.34,1463,1,1,0,0
26,2014-09-03,3,12590.74,2018,1,1,0,0
26,2014-09-04,4,14339.66,1554,1,1,0,0
26,2014-09-05,5,13651.93,1501,1,1,0,0
26,2014-09-06,6,15519.66,1768,1,1,0,0
26,2014-09-07,7,0.0,0,0,1,0,0
26,2014-09-08,1,11753.85,1333,1,0,0,0
26,2014-09-09,2,10051.85,1050,1,0,0,0
26,2014-09-10,3,9805.38,1297,1,0,0,0
26,2014-09-11,4,10510.24,1561,1,0,0,0
26,2014-09-12,5,11327.47,1445,1,0,0,0
26,2014-09-13,6,13160.07,1540,1,0,0,0
26,2014-09-14,7,0.0,0,0,0,0,0
26,2014-09-15,1,15032.57,1646,1,1,0,0
26,2014-09-16,2,12160.96,1416,1,1,0,0
26,2014-09-17,3,12196.44,1424,1,1,0,0
26,2014-09-18,4,13323.5,1587,1,1,0,0
26,2014-09-19,5,15152.37,1568,1,1,0,0
26,2014-09-20,6,17810.63,2156,1,1,0,0
26,2014-09-21,7,0.0,0,0,1,0,0
26,2014-09-22,1,12379.27,1609,1,0,0,0
26,2014-09-23,2,9649.87,1141,1,0,0,0
26,2014-09-24,3,9984.74,1183,1,0,0,0
26,2014-09-25,4,10583.15,1330,1,0,0,0
26,2014-09-26,5,10694.82,1512,1,0,0,0
26,2014-09-27,6,14313.25,1715,1,0,0,0
26,2014-09-28,7,0.0,0,0,0,0,0
26,2014-09-29,1,13117.09,1305,1,1,0,0
26,2014-09-30,2,11636.96,1520,1,1,0,0
26,2014-10-01,3,9313.08,1184,1,1,0,0
26,2014-10-02,4,11477.87,1306,1,1,0,0
26,2014-10-03,5,12920.28,1750,1,1,a,0
26,2014-10-04,6,15456.52,1726,1,1,0,0
26,2014-10-05,7,0.0,0,0,1,0,0
26,2014-10-06,1,10449.26,1107,1,0,0,0
26,2014-10-07,2,10630.93,1280,1,0,0,0
26,2014-10-08,3,11144.81,1372,1,0,0,0
26,2014-10-09,4,8516.38,1000,1,0,0,0
26,2014-10-10,5,10859.16,1115,1,0,0,0
26,2014-10-11,6,12268.73,1314,1,0,0,0
26,2014-10-12,7,0.0,0,0,0,0,0
26,2014-10-13,1,10501.98,1341,1,1,0,0
26,2014-10-14,2,10760.36,1140,1,1,0,0
26,2014-10-15,3,0.0,0,0,1,0,0
26,2014-10-16,4,12042.62,1351,1,1,0,0
26,2014-10-17,5,12320.24,1553,1,1,0,0
26,2014-10-18,6,15053.88,2235,1,1,0,0
26,2014-10-19,7,0.0,0,0,1,0,0
26,2014-10-20,1,11604.05,1419,1,0,0,0
26,2014-10-21,2,9329.11,1004,1,0,0,0
26,2014-10-22,3,9180.74,1032,1,0,0,0
26,2014-10-23,4,0.0,0,0,0,0,0
26,2014-10-24,5,10247.17,1061,1,0,0,0
26,2014-10-25,6,11589.44,1469,1,0,0,0
26,2014-10-26,7,0.0,0,0,0,0,0
26,2014-10-27,1,11933.06,1228,1,1,0,0
26,2014-10-28,2,12499.56,1530,1,1,0,0
26,2014-10-29,3,10948.79,1450,1,1,0,0
26,2014-10-30,4,12563.11,1580,1,1,0,0
26,2014-10-31,5,13626.28,1450,1,1,0,0
26,2014-11-01,6,18210.64,2153,1,1,0,0
26,2014-11-02,7,0.0,0,0,1,0,0
26,2014-11-03,1,12383.03,1494,1,0,0,0
26,2014-11-04,2,11266.35,1210,1,0,0,0
26,2014-11-05,3,9154.02,1216,1,0,0,0
26,2014-11-06,4,11608.89,1199,1,0,0,0
26,2014-11-07,5,11522.31,1182,1,0,0,0
26,2014-11-08,6,15447.98,2078,1,0,0,0
26,2014-11-09,7,0.0,0,0,0,0,0
26,2014-11-10,1,14362.36,1951,1,1,0,0
26,2014-11-11,2,12150.08,1567,1,1,0,0
26,2014-11-12,3,9985.82,1212,1,1,0,0
26,2014-11-13,4,14294.02,1633,1,1,0,0
26,2014-11-14,5,14496.28,1417,1,1,0,0
26,2014-11-15,6,18258.28,2294,1,1,0,0
26,2014-11-16,7,0.0,0,0,1,0,0
26,2014-11-17,1,11711.37,1210,1,0,0,0
26,2014-11-18,2,11903.4,1256,1,0,0,0
26,2014-11-19,3,11704.41,1275,1,0,0,0
26,2014-11-20,4,10072.12,1202,1,0,0,0
26,2014-11-21,5,12494.69,1395,1,0,0,0
26,2014-11-22,6,13638.25,1603,1,0,0,0
26,2014-11-23,7,0.0,0,0,0,0,0
26,2014-11-24,1,16043.93,1810,1,1,0,0
26,2014-11-25,2,12769.46,1551,1,1,0,0
26,2014-11-26,3,14662.73,1695,1,1,0,0
26,2014-11-27,4,13273.18,1591,1,1,0,0
26,2014-11-28,5,17129.93,1964,1,1,0,0
26,2014-11-29,6,17853.96,2135,1,1,0,0
26,2014-11-30,7,0.0,0,0,1,0,0
26,2014-12-01,1,13893.96,1852,1,0,0,0
26,2014-12-02,2,14821.85,1571,1,0,0,0
26,2014-12-03,3,12658.19,1459,1,0,0,0
26,2014-12-04,4,12401.53,1428,1,0,0,0
26,2014-12-05,5,14377.51,2279,1,0,0,0
26,2014-12-06,6,17656.21,1791,1,0,0,0
26,2014-12-07,7,0.0,0,0,0,0,0
26,2014-12-08,1,15950.33,2033,1,1,0,0
26,2014-12-09,2,12985.85,1564,1,1,0,0
26,2014-12-10,3,13347.92,1601,1,1,0,0
26,2014-12-11,4,12925.84,1571,1,1,0,0
26,2014-12-12,5,18741.97,2220,1,1,0,0
26,2014-12-13,6,20282.71,2372,1,1,0,0
26,2014-12-14,7,0.0,0,0,1,0,0
26,2014-12-15,1,13292.15,1734,1,0,0,0
26,2014-12-16,2,13154.23,1409,1,0,0,0
26,2014-12-17,3,14180.53,1932,1,0,0,0
26,2014-12-18,4,11690.69,1413,1,0,0,0
26,2014-12-19,5,14955.66,1584,1,0,0,0
26,2014-12-20,6,21444.78,2371,1,0,c,0
26,2014-12-21,7,0.0,0,0,0,c,0
26,2014-12-22,1,21721.27,2407,1,1,c,0
26,2014-12-23,2,21910.94,2565,1,1,c,1
26,2014-12-24,3,18555.34,1998,1,1,c,1
26,2014-12-25,4,18736.2,2078,1,1,c,1
26,2014-12-26,5,23863.18,2650,1,1,c,1
26,2014-12-27,6,0.0,0,0,1,0,1
26,2014-12-28,7,0.0,0,0,1,0,1
26,2014-12-29,1,14569.82,1501,1,0,0,1
26,2014-12-30,2,12685.4,1445,1,0,0,1
26,2014-12-31,3,13107.58,1335,1,0,0,1
26,2015-01-01,4,6721.51,822,1,0,a,1
26,2015-01-02,5,9692.38,1069,1,0,0,1
26,2015-01-03,6,10405.97,1155,1,0,0,1
26,2015-01-04,7,0.0,0,0,0,0,1
26,2015-01-05,1,10338.4,1212,1,1,0,1
